iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,630.9803744687101,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1519.2233645556216,860.5187203708776,1.0,0.046876648416611495,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1489.324591917828,1398.8716548872237,1.0,0.04687828040663051,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,631.5165194904667,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1520.9570305912853,859.6553585802371,1.0,0.046876648416611495,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1489.9135050163018,1341.6314276107007,1.0,0.04687828040663051,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,630.7404484745005,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1513.2728235694372,857.2335681142307,1.0,0.046876648416611495,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1493.284932666863,1401.5021275173133,1.0,0.04687828040663051,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,629.7174281937733,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1525.699308217374,861.011603929515,1.0,0.046876648416611495,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1497.3289223121403,1399.34811196008,1.0,0.04687828040663051,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,578.2429845877234,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1395.2828072472012,789.0963512102225,1.0,0.046876648416611495,0.5297450424929179,0.5297450424929179,0.4702549575070821
